full_text,case_folding,clean_review,normalization,token,stop_review,stem_review,prepos_text,polarity_score,polarity
"@tyatyash Dalam konteks ini yg aku maksud itu barang yg impornya dibatasi kayak obat/makanan, kaya kasus skincare gitu taun lalu, yang kita harus siapin surat bpom segala macem itu kalo mau ngambil, pokoknya kita harus nyiapin ijin khusus dulu kalo mau nerima paketnya.","@tyatyash dalam konteks ini yg aku maksud itu barang yg impornya dibatasi kayak obat/makanan, kaya kasus skincare gitu taun lalu, yang kita harus siapin surat bpom segala macem itu kalo mau ngambil, pokoknya kita harus nyiapin ijin khusus dulu kalo mau nerima paketnya.", dalam konteks ini yg aku maksud itu barang yg impornya dibatasi kayak obat makanan kaya kasus skincare gitu taun lalu yang kita harus siapin surat bpom segala macem itu kalo mau ngambil pokoknya kita harus nyiapin ijin khusus dulu kalo mau nerima paketnya ,dalam konteks ini yang aku maksud itu barang yang impornya dibatasi kayak obat makanan kayak kasus skincare begitu tahun lalu yang kita harus siapin surat bpom segala macam itu kalo mau ngambil pokoknya kita harus nyiapin ijin khusus dulu kalo mau menerima paketnya,"['dalam', 'konteks', 'ini', 'yang', 'aku', 'maksud', 'itu', 'barang', 'yang', 'impornya', 'dibatasi', 'kayak', 'obat', 'makanan', 'kayak', 'kasus', 'skincare', 'begitu', 'tahun', 'lalu', 'yang', 'kita', 'harus', 'siapin', 'surat', 'bpom', 'segala', 'macam', 'itu', 'kalo', 'mau', 'ngambil', 'pokoknya', 'kita', 'harus', 'nyiapin', 'ijin', 'khusus', 'dulu', 'kalo', 'mau', 'menerima', 'paketnya']","['konteks', 'maksud', 'barang', 'impornya', 'dibatasi', 'kayak', 'obat', 'makanan', 'kayak', 'skincare', 'siapin', 'surat', 'bpom', 'ngambil', 'pokoknya', 'nyiapin', 'ijin', 'khusus', 'menerima', 'paketnya']",konteks maksud barang impor batas kayak obat makan kayak skincare siapin surat bpom ngambil pokok nyiapin ijin khusus terima paket,"['konteks', 'maksud', 'barang', 'impor', 'batas', 'kayak', 'obat', 'makan', 'kayak', 'skincare', 'siapin', 'surat', 'bpom', 'ngambil', 'pokok', 'nyiapin', 'ijin', 'khusus', 'terima', 'paket']",-4,-1
LPK Kepri Minta BPOM Pusat Kembali Selidiki Kosmetik Ilegal TRC Skincare https://t.co/0VFsdhZCen,lpk kepri minta bpom pusat kembali selidiki kosmetik ilegal trc skincare https://t.co/0vfsdhzcen,lpk kepri minta bpom pusat kembali selidiki kosmetik ilegal trc skincare ,lpk kepri meminta bpom pusat kembali selidiki kosmetik ilegal trc skincare,"['lpk', 'kepri', 'meminta', 'bpom', 'pusat', 'kembali', 'selidiki', 'kosmetik', 'ilegal', 'trc', 'skincare']","['lpk', 'kepri', 'bpom', 'pusat', 'selidiki', 'kosmetik', 'ilegal', 'trc', 'skincare']",lpk kepri bpom pusat selidik kosmetik ilegal trc skincare,"['lpk', 'kepri', 'bpom', 'pusat', 'selidik', 'kosmetik', 'ilegal', 'trc', 'skincare']",2,1
@KejaksaanRI pak tlg priksa bpom. Krna sy curiga skincare yg ad kandungan berbahaya tp gk masuk daftar rilis mreka,@kejaksaanri pak tlg priksa bpom. krna sy curiga skincare yg ad kandungan berbahaya tp gk masuk daftar rilis mreka, pak tlg priksa bpom krna sy curiga skincare yg ad kandungan berbahaya tp gk masuk daftar rilis mreka,pak tolong priksa bpom karena saya curiga skincare yang ada kandungan berbahaya tapi enggak masuk daftar rilis mereka,"['pak', 'tolong', 'priksa', 'bpom', 'karena', 'saya', 'curiga', 'skincare', 'yang', 'ada', 'kandungan', 'berbahaya', 'tapi', 'enggak', 'masuk', 'daftar', 'rilis', 'mereka']","['tolong', 'priksa', 'bpom', 'curiga', 'skincare', 'kandungan', 'berbahaya', 'masuk', 'daftar', 'rilis']",tolong priksa bpom curiga skincare kandung bahaya masuk daftar rilis,"['tolong', 'priksa', 'bpom', 'curiga', 'skincare', 'kandung', 'bahaya', 'masuk', 'daftar', 'rilis']",-9,-1
"@baperanewscom @tanyakanrl Gw tuh dari dulu agak curiga soal bpom ini gak semua aman lho, masalahnya kita hidup di negara yg koruptornya lebih banyak di setiap instansi, nyatanya banyak skincare yg pake bahan berbahaya lolos uji.","@baperanewscom @tanyakanrl gw tuh dari dulu agak curiga soal bpom ini gak semua aman lho, masalahnya kita hidup di negara yg koruptornya lebih banyak di setiap instansi, nyatanya banyak skincare yg pake bahan berbahaya lolos uji.", gw tuh dari dulu agak curiga soal bpom ini gak semua aman lho masalahnya kita hidup di negara yg koruptornya lebih banyak di setiap instansi nyatanya banyak skincare yg pake bahan berbahaya lolos uji ,gue tuh dari dulu agak curiga soal bpom ini enggak semua aman lho masalahnya kita hidup di negara yang koruptornya lebih banyak di setiap instansi nyatanya banyak skincare yang pakai bahan berbahaya lolos uji,"['gue', 'tuh', 'dari', 'dulu', 'agak', 'curiga', 'soal', 'bpom', 'ini', 'enggak', 'semua', 'aman', 'lho', 'masalahnya', 'kita', 'hidup', 'di', 'negara', 'yang', 'koruptornya', 'lebih', 'banyak', 'di', 'setiap', 'instansi', 'nyatanya', 'banyak', 'skincare', 'yang', 'pakai', 'bahan', 'berbahaya', 'lolos', 'uji']","['gue', 'curiga', 'bpom', 'aman', 'hidup', 'negara', 'koruptornya', 'instansi', 'skincare', 'pakai', 'bahan', 'berbahaya', 'lolos', 'uji']",gue curiga bpom aman hidup negara koruptor instansi skincare pakai bahan bahaya lolos uji,"['gue', 'curiga', 'bpom', 'aman', 'hidup', 'negara', 'koruptor', 'instansi', 'skincare', 'pakai', 'bahan', 'bahaya', 'lolos', 'uji']",-19,-1
@iladasilfar @kegblgnunfaedh Bedak sama skincare nya gk ad bpom nya..ngandung merkuri..saya patut curiga kan!!,@iladasilfar @kegblgnunfaedh bedak sama skincare nya gk ad bpom nya..ngandung merkuri..saya patut curiga kan!!, bedak sama skincare nya gk ad bpom nya ngandung merkuri saya patut curiga kan ,bedak sama skincare nya enggak ada bpom nya ngandung merkuri saya patut curiga kan,"['bedak', 'sama', 'skincare', 'nya', 'enggak', 'ada', 'bpom', 'nya', 'ngandung', 'merkuri', 'saya', 'patut', 'curiga', 'kan']","['bedak', 'skincare', 'bpom', 'ngandung', 'merkuri', 'patut', 'curiga']",bedak skincare bpom ngandung merkuri patut curiga,"['bedak', 'skincare', 'bpom', 'ngandung', 'merkuri', 'patut', 'curiga']",-6,-1
mukanya merah bgt anjir curiga pke skincare tulisan siang malem doang kga ada bpom wkkwkw,mukanya merah bgt anjir curiga pke skincare tulisan siang malem doang kga ada bpom wkkwkw,mukanya merah bgt anjir curiga pke skincare tulisan siang malem doang kga ada bpom wkkwkw,mukanya merah banget anjir curiga pakai skincare tulisan siang malam doang kga ada bpom wkkwkw,"['mukanya', 'merah', 'banget', 'anjir', 'curiga', 'pakai', 'skincare', 'tulisan', 'siang', 'malam', 'doang', 'kga', 'ada', 'bpom', 'wkkwkw']","['mukanya', 'merah', 'anjir', 'curiga', 'pakai', 'skincare', 'tulisan', 'siang', 'malam', 'kga', 'bpom', 'wkkwkw']",muka merah anjir curiga pakai skincare tulis siang malam kga bpom wkkwkw,"['muka', 'merah', 'anjir', 'curiga', 'pakai', 'skincare', 'tulis', 'siang', 'malam', 'kga', 'bpom', 'wkkwkw']",-5,-1
"@sadbiitchie @kegblgnunfaedh Periksa skincare dan makeupnya dong BPOM, curiga merkuri","@sadbiitchie @kegblgnunfaedh periksa skincare dan makeupnya dong bpom, curiga merkuri", periksa skincare dan makeupnya dong bpom curiga merkuri,periksa skincare dan makeupnya dong bpom curiga merkuri,"['periksa', 'skincare', 'dan', 'makeupnya', 'dong', 'bpom', 'curiga', 'merkuri']","['periksa', 'skincare', 'makeupnya', 'bpom', 'curiga', 'merkuri']",periksa skincare makeupnya bpom curiga merkuri,"['periksa', 'skincare', 'makeupnya', 'bpom', 'curiga', 'merkuri']",-8,-1
Gue jadi curiga kalo skincare yang di jual sama temen gue itu gak BPOM deh,gue jadi curiga kalo skincare yang di jual sama temen gue itu gak bpom deh,gue jadi curiga kalo skincare yang di jual sama temen gue itu gak bpom deh,gue jadi curiga kalo skincare yang di jual sama teman gue itu enggak bpom deh,"['gue', 'jadi', 'curiga', 'kalo', 'skincare', 'yang', 'di', 'jual', 'sama', 'teman', 'gue', 'itu', 'enggak', 'bpom', 'deh']","['gue', 'curiga', 'skincare', 'jual', 'teman', 'gue', 'bpom', 'deh']",gue curiga skincare jual teman gue bpom deh,"['gue', 'curiga', 'skincare', 'jual', 'teman', 'gue', 'bpom', 'deh']",-2,-1
"dsruh pake cream ktanya biar bekas jerawatku ilang. barangnya masi baru (sealed), udh siap skincare an, ku buka tuh cream udh takut dluan, gjdi pake deh😭🙌🏻
warnanya udh bikin curiga bgtt, dikemasan jga gada bpom mui nya, search di bpom gada nama produknya👻","dsruh pake cream ktanya biar bekas jerawatku ilang. barangnya masi baru (sealed), udh siap skincare an, ku buka tuh cream udh takut dluan, gjdi pake deh😭🙌🏻
warnanya udh bikin curiga bgtt, dikemasan jga gada bpom mui nya, search di bpom gada nama produknya👻",dsruh pake cream ktanya biar bekas jerawatku ilang barangnya masi baru sealed udh siap skincare an ku buka tuh cream udh takut dluan gjdi pake deh warnanya udh bikin curiga bgtt dikemasan jga gada bpom mui nya search di bpom gada nama produknya,dsruh pakai cream katanya biar bekas jerawatku hilang barangnya masih baru sealed sudah siap skincare an ku buka tuh cream sudah takut dluan gjdi pakai deh warnanya sudah bikin curiga banget dikemasan juga enggak ada bpom mui nya search di bpom enggak ada nama produknya,"['dsruh', 'pakai', 'cream', 'katanya', 'biar', 'bekas', 'jerawatku', 'hilang', 'barangnya', 'masih', 'baru', 'sealed', 'sudah', 'siap', 'skincare', 'an', 'ku', 'buka', 'tuh', 'cream', 'sudah', 'takut', 'dluan', 'gjdi', 'pakai', 'deh', 'warnanya', 'sudah', 'bikin', 'curiga', 'banget', 'dikemasan', 'juga', 'enggak', 'ada', 'bpom', 'mui', 'nya', 'search', 'di', 'bpom', 'enggak', 'ada', 'nama', 'produknya']","['dsruh', 'pakai', 'cream', 'bekas', 'jerawatku', 'hilang', 'barangnya', 'sealed', 'skincare', 'an', 'ku', 'buka', 'cream', 'takut', 'dluan', 'gjdi', 'pakai', 'deh', 'warnanya', 'curiga', 'dikemasan', 'bpom', 'mui', 'search', 'bpom', 'nama', 'produknya']",dsruh pakai cream bekas jerawat hilang barang sealed skincare an ku buka cream takut dluan gjdi pakai deh warna curiga kemas bpom mui search bpom nama produk,"['dsruh', 'pakai', 'cream', 'bekas', 'jerawat', 'hilang', 'barang', 'sealed', 'skincare', 'an', 'ku', 'buka', 'cream', 'takut', 'dluan', 'gjdi', 'pakai', 'deh', 'warna', 'curiga', 'kemas', 'bpom', 'mui', 'search', 'bpom', 'nama', 'produk']",-5,-1
"💚 Banjar ini kebanyakan selebgram pada norak dan suka bikin drama gitu ya? Terus pada banyak banget yang jualan produk skincare abal2 bpom tapi merkuri. Duitnya banyak, tapi aku gapernah liat produknya dijual dipasaran. Curiga termasuk money laundry","💚 banjar ini kebanyakan selebgram pada norak dan suka bikin drama gitu ya? terus pada banyak banget yang jualan produk skincare abal2 bpom tapi merkuri. duitnya banyak, tapi aku gapernah liat produknya dijual dipasaran. curiga termasuk money laundry", banjar ini kebanyakan selebgram pada norak dan suka bikin drama gitu ya terus pada banyak banget yang jualan produk skincare abal bpom tapi merkuri duitnya banyak tapi aku gapernah liat produknya dijual dipasaran curiga termasuk money laundry,banjar ini kebanyakan selebgram pada norak dan suka bikin drama begitu ya terus pada banyak banget yang jualan produk skincare abal bpom tapi merkuri duitnya banyak tapi aku enggak pernah lihat produknya dijual dipasaran curiga termasuk money laundry,"['banjar', 'ini', 'kebanyakan', 'selebgram', 'pada', 'norak', 'dan', 'suka', 'bikin', 'drama', 'begitu', 'ya', 'terus', 'pada', 'banyak', 'banget', 'yang', 'jualan', 'produk', 'skincare', 'abal', 'bpom', 'tapi', 'merkuri', 'duitnya', 'banyak', 'tapi', 'aku', 'enggak', 'pernah', 'lihat', 'produknya', 'dijual', 'dipasaran', 'curiga', 'termasuk', 'money', 'laundry']","['banjar', 'kebanyakan', 'selebgram', 'norak', 'suka', 'drama', 'jualan', 'produk', 'skincare', 'abal', 'bpom', 'merkuri', 'duitnya', 'lihat', 'produknya', 'dijual', 'dipasaran', 'curiga', 'money', 'laundry']",banjar banyak selebgram norak suka drama jual produk skincare abal bpom merkuri duit lihat produk jual pasar curiga money laundry,"['banjar', 'banyak', 'selebgram', 'norak', 'suka', 'drama', 'jual', 'produk', 'skincare', 'abal', 'bpom', 'merkuri', 'duit', 'lihat', 'produk', 'jual', 'pasar', 'curiga', 'money', 'laundry']",6,1
trs smpe tiap ada paket yg dtg mama curiga kek HAYOO APA TUU ISINYA akhirnya terbongkarlah guys aksi gw kl lg cb cb skincare itu. ga dimarahin sii tp lebih ke ditnyain hayoo bpom gaa halal gaa gt gt dsn untungnya w beli produk korea di official storenya jd aman gt.,trs smpe tiap ada paket yg dtg mama curiga kek hayoo apa tuu isinya akhirnya terbongkarlah guys aksi gw kl lg cb cb skincare itu. ga dimarahin sii tp lebih ke ditnyain hayoo bpom gaa halal gaa gt gt dsn untungnya w beli produk korea di official storenya jd aman gt.,trs smpe tiap ada paket yg dtg mama curiga kek hayoo apa tuu isinya akhirnya terbongkarlah guys aksi gw kl lg cb skincare itu ga dimarahin sii tp lebih ke ditnyain hayoo bpom gaa halal gaa gt dsn untungnya w beli produk korea di official storenya jd aman gt ,terus sampai tiap ada paket yang datang mama curiga kayak hayoo apa tuh isinya akhirnya terbongkarlah guys aksi gue kalo lagi coba skincare itu enggak dimarahi sih tapi lebih ke ditnyain hayoo bpom enggak halal enggak begitu dsn untungnya gue beli produk korea di official storenya jadi aman begitu,"['terus', 'sampai', 'tiap', 'ada', 'paket', 'yang', 'datang', 'mama', 'curiga', 'kayak', 'hayoo', 'apa', 'tuh', 'isinya', 'akhirnya', 'terbongkarlah', 'guys', 'aksi', 'gue', 'kalo', 'lagi', 'coba', 'skincare', 'itu', 'enggak', 'dimarahi', 'sih', 'tapi', 'lebih', 'ke', 'ditnyain', 'hayoo', 'bpom', 'enggak', 'halal', 'enggak', 'begitu', 'dsn', 'untungnya', 'gue', 'beli', 'produk', 'korea', 'di', 'official', 'storenya', 'jadi', 'aman', 'begitu']","['paket', 'mama', 'curiga', 'kayak', 'hayoo', 'isinya', 'terbongkarlah', 'guys', 'aksi', 'gue', 'coba', 'skincare', 'dimarahi', 'ditnyain', 'hayoo', 'bpom', 'halal', 'dsn', 'untungnya', 'gue', 'beli', 'produk', 'korea', 'official', 'storenya', 'aman']",paket mama curiga kayak hayoo isi bongkar guys aksi gue coba skincare marah ditnyain hayoo bpom halal dsn untung gue beli produk korea official storenya aman,"['paket', 'mama', 'curiga', 'kayak', 'hayoo', 'isi', 'bongkar', 'guys', 'aksi', 'gue', 'coba', 'skincare', 'marah', 'ditnyain', 'hayoo', 'bpom', 'halal', 'dsn', 'untung', 'gue', 'beli', 'produk', 'korea', 'official', 'storenya', 'aman']",-1,-1
"sumpah aku ga kuat banget liatnya, emg sesusah itu ya buat beli skincare yang BPOM.. kan udh banyak yang murah dan mereka tuh harus tau gaada hal yang instan. yakali pemakaian cuman tiga hari muka udh putih dan tetep ga curiga kandungannya apa?","sumpah aku ga kuat banget liatnya, emg sesusah itu ya buat beli skincare yang bpom.. kan udh banyak yang murah dan mereka tuh harus tau gaada hal yang instan. yakali pemakaian cuman tiga hari muka udh putih dan tetep ga curiga kandungannya apa?",sumpah aku ga kuat banget liatnya emg sesusah itu ya buat beli skincare yang bpom kan udh banyak yang murah dan mereka tuh harus tau gaada hal yang instan yakali pemakaian cuman tiga hari muka udh putih dan tetep ga curiga kandungannya apa ,sumpah aku enggak kuat banget lihatnya memang sesusah itu ya buat beli skincare yang bpom kan sudah banyak yang murah dan mereka tuh harus tau enggak ada hal yang instan yakali pemakaian cuman tiga hari muka sudah putih dan tetap enggak curiga kandungannya apa,"['sumpah', 'aku', 'enggak', 'kuat', 'banget', 'lihatnya', 'memang', 'sesusah', 'itu', 'ya', 'buat', 'beli', 'skincare', 'yang', 'bpom', 'kan', 'sudah', 'banyak', 'yang', 'murah', 'dan', 'mereka', 'tuh', 'harus', 'tau', 'enggak', 'ada', 'hal', 'yang', 'instan', 'yakali', 'pemakaian', 'cuman', 'tiga', 'hari', 'muka', 'sudah', 'putih', 'dan', 'tetap', 'enggak', 'curiga', 'kandungannya', 'apa']","['sumpah', 'kuat', 'lihatnya', 'sesusah', 'beli', 'skincare', 'bpom', 'murah', 'instan', 'yakali', 'pemakaian', 'cuman', 'muka', 'putih', 'curiga', 'kandungannya']",sumpah kuat lihat susah beli skincare bpom murah instan yakali pakai cuman muka putih curiga kandung,"['sumpah', 'kuat', 'lihat', 'susah', 'beli', 'skincare', 'bpom', 'murah', 'instan', 'yakali', 'pakai', 'cuman', 'muka', 'putih', 'curiga', 'kandung']",-11,-1
"@ohmybeautybank dulu waktu SMK aq jerawatan parah, jujur yh, tp jngn di tiru sih aq dulu ilang jerawat sma bekasnya tuh krn pake mercuri, tp krn bnyk yg nanya &amp; aq gamau mrk curiga aq pake mercuri ak berenti, &amp; wajahku jerawatan lgi tp gk separah dulu, skrng udah bersih krn pke skincare bpom","@ohmybeautybank dulu waktu smk aq jerawatan parah, jujur yh, tp jngn di tiru sih aq dulu ilang jerawat sma bekasnya tuh krn pake mercuri, tp krn bnyk yg nanya &amp; aq gamau mrk curiga aq pake mercuri ak berenti, &amp; wajahku jerawatan lgi tp gk separah dulu, skrng udah bersih krn pke skincare bpom", dulu waktu smk aq jerawatan parah jujur yh tp jngn di tiru sih aq dulu ilang jerawat sma bekasnya tuh krn pake mercuri tp krn bnyk yg nanya amp aq gamau mrk curiga aq pake mercuri ak berenti amp wajahku jerawatan lgi tp gk separah dulu skrng udah bersih krn pke skincare bpom,dulu waktu smk aku jerawatan parah jujur ya tapi jangan di tiru sih aku dulu hilang jerawat sama bekasnya tuh karena pakai mercuri tapi karena banyak yang bertanya amp aku enggak mau mereka curiga aku pakai mercuri aku berenti amp wajahku jerawatan lagi tapi enggak separah dulu sekarang sudah bersih karena pakai skincare bpom,"['dulu', 'waktu', 'smk', 'aku', 'jerawatan', 'parah', 'jujur', 'ya', 'tapi', 'jangan', 'di', 'tiru', 'sih', 'aku', 'dulu', 'hilang', 'jerawat', 'sama', 'bekasnya', 'tuh', 'karena', 'pakai', 'mercuri', 'tapi', 'karena', 'banyak', 'yang', 'bertanya', 'amp', 'aku', 'enggak', 'mau', 'mereka', 'curiga', 'aku', 'pakai', 'mercuri', 'aku', 'berenti', 'amp', 'wajahku', 'jerawatan', 'lagi', 'tapi', 'enggak', 'separah', 'dulu', 'sekarang', 'sudah', 'bersih', 'karena', 'pakai', 'skincare', 'bpom']","['smk', 'jerawatan', 'parah', 'jujur', 'tiru', 'hilang', 'jerawat', 'bekasnya', 'pakai', 'mercuri', 'curiga', 'pakai', 'mercuri', 'berenti', 'wajahku', 'jerawatan', 'separah', 'bersih', 'pakai', 'skincare', 'bpom']",smk jerawat parah jujur tiru hilang jerawat bekas pakai mercuri curiga pakai mercuri renti wajah jerawat parah bersih pakai skincare bpom,"['smk', 'jerawat', 'parah', 'jujur', 'tiru', 'hilang', 'jerawat', 'bekas', 'pakai', 'mercuri', 'curiga', 'pakai', 'mercuri', 'renti', 'wajah', 'jerawat', 'parah', 'bersih', 'pakai', 'skincare', 'bpom']",-22,-1
"Dari dulu aku selalu curiga kalo barangku (parfum &amp; skincare) yg disita bea cukai akhirnya you know lah....waktu itu yg dijadikan alasan karena aturan BPOM. Ketika dua lembaga bersinergi, apalah daya...","dari dulu aku selalu curiga kalo barangku (parfum &amp; skincare) yg disita bea cukai akhirnya you know lah....waktu itu yg dijadikan alasan karena aturan bpom. ketika dua lembaga bersinergi, apalah daya...",dari dulu aku selalu curiga kalo barangku parfum amp skincare yg disita bea cukai akhirnya you know lah waktu itu yg dijadikan alasan karena aturan bpom ketika dua lembaga bersinergi apalah daya ,dari dulu aku selalu curiga kalo barangku parfum amp skincare yang disita bea cukai akhirnya you know lah waktu itu yang dijadikan alasan karena aturan bpom ketika dua lembaga bersinergi apalah daya,"['dari', 'dulu', 'aku', 'selalu', 'curiga', 'kalo', 'barangku', 'parfum', 'amp', 'skincare', 'yang', 'disita', 'bea', 'cukai', 'akhirnya', 'you', 'know', 'lah', 'waktu', 'itu', 'yang', 'dijadikan', 'alasan', 'karena', 'aturan', 'bpom', 'ketika', 'dua', 'lembaga', 'bersinergi', 'apalah', 'daya']","['curiga', 'barangku', 'parfum', 'skincare', 'disita', 'bea', 'cukai', 'you', 'know', 'dijadikan', 'alasan', 'aturan', 'bpom', 'lembaga', 'bersinergi', 'apalah', 'daya']",curiga barang parfum skincare sita bea cukai you know jadi alas atur bpom lembaga sinergi apa daya,"['curiga', 'barang', 'parfum', 'skincare', 'sita', 'bea', 'cukai', 'you', 'know', 'jadi', 'alas', 'atur', 'bpom', 'lembaga', 'sinergi', 'apa', 'daya']",-10,-1
"@ohmybeautybank NO! Jangan nder! Jangan pake skincare yg gk nyantumin komposisi &amp; cara pemakaian. Yang nyantumin juga kadang masih agak curiga, apalagi ini yg polosan. Krim kaya gini biasanya nyantumin BPOM palsu juga soalnya aku pernah ngecek","@ohmybeautybank no! jangan nder! jangan pake skincare yg gk nyantumin komposisi &amp; cara pemakaian. yang nyantumin juga kadang masih agak curiga, apalagi ini yg polosan. krim kaya gini biasanya nyantumin bpom palsu juga soalnya aku pernah ngecek", no jangan nder jangan pake skincare yg gk nyantumin komposisi amp cara pemakaian yang nyantumin juga kadang masih agak curiga apalagi ini yg polosan krim kaya gini biasanya nyantumin bpom palsu juga soalnya aku pernah ngecek,no jangan nder jangan pakai skincare yang enggak nyantumin komposisi amp cara pemakaian yang nyantumin juga kadang masih agak curiga apalagi ini yang polosan krim kayak begini biasanya nyantumin bpom palsu juga soalnya aku pernah mengecek,"['no', 'jangan', 'nder', 'jangan', 'pakai', 'skincare', 'yang', 'enggak', 'nyantumin', 'komposisi', 'amp', 'cara', 'pemakaian', 'yang', 'nyantumin', 'juga', 'kadang', 'masih', 'agak', 'curiga', 'apalagi', 'ini', 'yang', 'polosan', 'krim', 'kayak', 'begini', 'biasanya', 'nyantumin', 'bpom', 'palsu', 'juga', 'soalnya', 'aku', 'pernah', 'mengecek']","['no', 'nder', 'pakai', 'skincare', 'nyantumin', 'komposisi', 'pemakaian', 'nyantumin', 'kadang', 'curiga', 'polosan', 'krim', 'kayak', 'nyantumin', 'bpom', 'palsu', 'mengecek']",no nder pakai skincare nyantumin komposisi pakai nyantumin kadang curiga polos krim kayak nyantumin bpom palsu ecek,"['no', 'nder', 'pakai', 'skincare', 'nyantumin', 'komposisi', 'pakai', 'nyantumin', 'kadang', 'curiga', 'polos', 'krim', 'kayak', 'nyantumin', 'bpom', 'palsu', 'ecek']",-4,-1
